sexe,preusuel,annais,dpt,nombre
1,CAMILLE,2014,67,9
1,CAMILLE,2014,68,8
1,CAMILLE,2014,69,40
1,CAMILLE,2014,71,8
1,CAMILLE,2014,72,13
1,CAMILLE,2014,73,11
1,CAMILLE,2014,74,14
1,CAMILLE,2014,75,86
1,CAMILLE,2014,76,33
1,CAMILLE,2014,77,14
1,CAMILLE,2014,78,12
1,CAMILLE,2014,79,11
1,CAMILLE,2014,80,10
1,CAMILLE,2014,81,3
1,CAMILLE,2014,82,3
1,CAMILLE,2014,83,8
1,CAMILLE,2014,84,10
1,CAMILLE,2014,85,9
1,CAMILLE,2014,86,7
1,CAMILLE,2014,87,7
1,CAMILLE,2014,88,6
1,CAMILLE,2014,89,3
1,CAMILLE,2014,90,3
1,CAMILLE,2014,91,9
1,CAMILLE,2014,92,39
1,CAMILLE,2014,93,11
1,CAMILLE,2014,94,14
1,CAMILLE,2014,95,15
1,CAMILLE,2014,974,6
1,CAMILLE,2015,01,8
1,CAMILLE,2015,02,5
1,CAMILLE,2015,03,3
1,CAMILLE,2015,06,13
1,CAMILLE,2015,07,5
1,CAMILLE,2015,08,4
1,CAMILLE,2015,10,6
1,CAMILLE,2015,12,4
1,CAMILLE,2015,13,27
1,CAMILLE,2015,14,12
1,CAMILLE,2015,16,7
1,CAMILLE,2015,17,14
1,CAMILLE,2015,18,5
1,CAMILLE,2015,19,6
1,CAMILLE,2015,20,4
1,CAMILLE,2015,21,4
1,CAMILLE,2015,22,7
1,CAMILLE,2015,24,4
1,CAMILLE,2015,25,14
1,CAMILLE,2015,26,9
1,CAMILLE,2015,27,7
1,CAMILLE,2015,28,8
1,CAMILLE,2015,29,14
1,CAMILLE,2015,30,8
1,CAMILLE,2015,31,21
1,CAMILLE,2015,33,32
1,CAMILLE,2015,34,15
1,CAMILLE,2015,35,20
1,CAMILLE,2015,36,3
1,CAMILLE,2015,37,18
1,CAMILLE,2015,38,18
1,CAMILLE,2015,39,5
1,CAMILLE,2015,40,8
1,CAMILLE,2015,41,6
1,CAMILLE,2015,42,12
1,CAMILLE,2015,44,32
1,CAMILLE,2015,45,11
1,CAMILLE,2015,47,7
1,CAMILLE,2015,49,23
1,CAMILLE,2015,50,7
1,CAMILLE,2015,51,15
1,CAMILLE,2015,53,7
1,CAMILLE,2015,54,9
1,CAMILLE,2015,55,3
1,CAMILLE,2015,56,17
1,CAMILLE,2015,57,7
1,CAMILLE,2015,59,47
1,CAMILLE,2015,60,7
1,CAMILLE,2015,61,3
1,CAMILLE,2015,62,25
1,CAMILLE,2015,63,17
1,CAMILLE,2015,64,12
1,CAMILLE,2015,65,3
1,CAMILLE,2015,66,4
1,CAMILLE,2015,67,8
1,CAMILLE,2015,68,4
1,CAMILLE,2015,69,33
1,CAMILLE,2015,71,13
1,CAMILLE,2015,72,12
1,CAMILLE,2015,73,14
1,CAMILLE,2015,74,21
1,CAMILLE,2015,75,85
1,CAMILLE,2015,76,34
1,CAMILLE,2015,77,13
1,CAMILLE,2015,78,17
1,CAMILLE,2015,79,14
1,CAMILLE,2015,80,7
1,CAMILLE,2015,82,3
1,CAMILLE,2015,83,14
1,CAMILLE,2015,84,11
1,CAMILLE,2015,85,6
1,CAMILLE,2015,86,5
1,CAMILLE,2015,87,11
1,CAMILLE,2015,88,4
1,CAMILLE,2015,89,3
1,CAMILLE,2015,91,11
1,CAMILLE,2015,92,52
1,CAMILLE,2015,93,9
1,CAMILLE,2015,94,12
1,CAMILLE,2015,95,13
1,CAMILLE,2015,974,4
1,CAMILLE,2016,01,9
1,CAMILLE,2016,02,3
1,CAMILLE,2016,03,6
1,CAMILLE,2016,06,11
1,CAMILLE,2016,07,5
1,CAMILLE,2016,08,6
1,CAMILLE,2016,10,6
1,CAMILLE,2016,11,4
1,CAMILLE,2016,12,6
1,CAMILLE,2016,13,24
1,CAMILLE,2016,14,15
1,CAMILLE,2016,16,4
1,CAMILLE,2016,17,20
1,CAMILLE,2016,18,7
1,CAMILLE,2016,20,4
1,CAMILLE,2016,21,18
1,CAMILLE,2016,22,7
1,CAMILLE,2016,25,14
1,CAMILLE,2016,26,10
1,CAMILLE,2016,28,8
1,CAMILLE,2016,29,12
1,CAMILLE,2016,30,8
1,CAMILLE,2016,31,20
1,CAMILLE,2016,33,39
1,CAMILLE,2016,34,16
1,CAMILLE,2016,35,21
1,CAMILLE,2016,36,4
1,CAMILLE,2016,37,20
1,CAMILLE,2016,38,28
1,CAMILLE,2016,41,5
1,CAMILLE,2016,42,10
1,CAMILLE,2016,44,29
1,CAMILLE,2016,45,6
1,CAMILLE,2016,47,8
1,CAMILLE,2016,49,22
1,CAMILLE,2016,50,4
1,CAMILLE,2016,51,16
1,CAMILLE,2016,53,4
1,CAMILLE,2016,54,16
1,CAMILLE,2016,55,3
1,CAMILLE,2016,56,13
1,CAMILLE,2016,57,11
1,CAMILLE,2016,58,5
1,CAMILLE,2016,59,53
1,CAMILLE,2016,60,10
1,CAMILLE,2016,61,5
1,CAMILLE,2016,62,18
1,CAMILLE,2016,63,17
1,CAMILLE,2016,64,7
1,CAMILLE,2016,66,4
1,CAMILLE,2016,67,14
1,CAMILLE,2016,68,7
1,CAMILLE,2016,69,48
1,CAMILLE,2016,71,4
1,CAMILLE,2016,72,15
1,CAMILLE,2016,73,9
1,CAMILLE,2016,74,18
1,CAMILLE,2016,75,84
1,CAMILLE,2016,76,25
1,CAMILLE,2016,77,15
1,CAMILLE,2016,78,17
1,CAMILLE,2016,79,10
1,CAMILLE,2016,80,7
1,CAMILLE,2016,83,12
1,CAMILLE,2016,84,13
1,CAMILLE,2016,85,12
1,CAMILLE,2016,86,18
1,CAMILLE,2016,87,5
1,CAMILLE,2016,89,6
1,CAMILLE,2016,90,3
1,CAMILLE,2016,91,6
1,CAMILLE,2016,92,36
1,CAMILLE,2016,93,7
1,CAMILLE,2016,94,13
1,CAMILLE,2016,95,14
1,CAMILLE,2016,971,4
1,CAMILLE,2016,974,5
1,CAMILLE,2017,01,5
1,CAMILLE,2017,02,6
1,CAMILLE,2017,06,12
1,CAMILLE,2017,08,7
1,CAMILLE,2017,11,5
1,CAMILLE,2017,12,4
1,CAMILLE,2017,13,40
1,CAMILLE,2017,14,10
1,CAMILLE,2017,16,8
1,CAMILLE,2017,17,12
1,CAMILLE,2017,18,4
1,CAMILLE,2017,19,4
1,CAMILLE,2017,20,5
1,CAMILLE,2017,21,8
1,CAMILLE,2017,22,10
1,CAMILLE,2017,25,11
1,CAMILLE,2017,26,11
1,CAMILLE,2017,27,3
1,CAMILLE,2017,28,3
1,CAMILLE,2017,29,10
1,CAMILLE,2017,30,10
1,CAMILLE,2017,31,28
1,CAMILLE,2017,33,31
1,CAMILLE,2017,34,16
1,CAMILLE,2017,35,25
1,CAMILLE,2017,36,4
1,CAMILLE,2017,37,10
1,CAMILLE,2017,38,18
1,CAMILLE,2017,39,4
1,CAMILLE,2017,40,4
1,CAMILLE,2017,41,5
1,CAMILLE,2017,42,14
1,CAMILLE,2017,44,31
1,CAMILLE,2017,45,8
1,CAMILLE,2017,46,4
1,CAMILLE,2017,47,3
1,CAMILLE,2017,49,21
1,CAMILLE,2017,50,5
1,CAMILLE,2017,51,11
1,CAMILLE,2017,52,3
1,CAMILLE,2017,53,6
1,CAMILLE,2017,54,11
1,CAMILLE,2017,55,3
1,CAMILLE,2017,56,11
1,CAMILLE,2017,57,7
1,CAMILLE,2017,58,3
1,CAMILLE,2017,59,57
1,CAMILLE,2017,60,8
1,CAMILLE,2017,62,19
1,CAMILLE,2017,63,16
1,CAMILLE,2017,64,12
1,CAMILLE,2017,65,3
1,CAMILLE,2017,66,4
1,CAMILLE,2017,67,19
1,CAMILLE,2017,68,10
1,CAMILLE,2017,69,46
1,CAMILLE,2017,71,9
1,CAMILLE,2017,72,11
1,CAMILLE,2017,73,13
1,CAMILLE,2017,74,22
1,CAMILLE,2017,75,73
1,CAMILLE,2017,76,17
1,CAMILLE,2017,77,12
1,CAMILLE,2017,78,24
1,CAMILLE,2017,79,3
1,CAMILLE,2017,80,8
1,CAMILLE,2017,81,3
1,CAMILLE,2017,82,5
1,CAMILLE,2017,83,15
1,CAMILLE,2017,84,9
1,CAMILLE,2017,85,9
1,CAMILLE,2017,86,16
1,CAMILLE,2017,87,8
1,CAMILLE,2017,88,7
1,CAMILLE,2017,89,6
1,CAMILLE,2017,90,4
1,CAMILLE,2017,91,6
1,CAMILLE,2017,92,38
1,CAMILLE,2017,93,6
1,CAMILLE,2017,94,11
1,CAMILLE,2017,95,12
1,CAMILLE,2017,971,3
1,CAMILLE,2017,974,8
1,CAMILLE,2018,01,5
1,CAMILLE,2018,02,7
1,CAMILLE,2018,03,3
1,CAMILLE,2018,06,12
1,CAMILLE,2018,07,4
1,CAMILLE,2018,08,3
1,CAMILLE,2018,10,5
1,CAMILLE,2018,11,4
1,CAMILLE,2018,12,5
1,CAMILLE,2018,13,26
1,CAMILLE,2018,14,17
1,CAMILLE,2018,15,5
1,CAMILLE,2018,16,6
1,CAMILLE,2018,17,10
1,CAMILLE,2018,20,4
1,CAMILLE,2018,21,16
1,CAMILLE,2018,22,11
1,CAMILLE,2018,23,3
1,CAMILLE,2018,25,19
1,CAMILLE,2018,26,21
1,CAMILLE,2018,27,3
1,CAMILLE,2018,28,6
1,CAMILLE,2018,29,16
1,CAMILLE,2018,30,6
1,CAMILLE,2018,31,32
1,CAMILLE,2018,33,46
1,CAMILLE,2018,34,19
1,CAMILLE,2018,35,25
1,CAMILLE,2018,36,3
1,CAMILLE,2018,37,19
1,CAMILLE,2018,38,27
1,CAMILLE,2018,40,7
1,CAMILLE,2018,41,8
1,CAMILLE,2018,42,15
1,CAMILLE,2018,44,34
1,CAMILLE,2018,45,15
1,CAMILLE,2018,47,6
1,CAMILLE,2018,49,24
1,CAMILLE,2018,50,5
1,CAMILLE,2018,51,15
1,CAMILLE,2018,54,8
1,CAMILLE,2018,56,14
1,CAMILLE,2018,57,9
1,CAMILLE,2018,59,36
1,CAMILLE,2018,60,14
1,CAMILLE,2018,61,7
1,CAMILLE,2018,62,19
1,CAMILLE,2018,63,18
1,CAMILLE,2018,64,10
1,CAMILLE,2018,65,3
1,CAMILLE,2018,66,9
1,CAMILLE,2018,67,14
1,CAMILLE,2018,68,8
1,CAMILLE,2018,69,37
1,CAMILLE,2018,70,6
1,CAMILLE,2018,71,16
1,CAMILLE,2018,72,12
1,CAMILLE,2018,73,6
1,CAMILLE,2018,74,26
1,CAMILLE,2018,75,91
1,CAMILLE,2018,76,25
1,CAMILLE,2018,77,11
1,CAMILLE,2018,78,11
1,CAMILLE,2018,79,5
1,CAMILLE,2018,80,11
1,CAMILLE,2018,81,4
1,CAMILLE,2018,83,19
1,CAMILLE,2018,84,7
1,CAMILLE,2018,85,19
1,CAMILLE,2018,86,12
1,CAMILLE,2018,87,12
1,CAMILLE,2018,88,5
1,CAMILLE,2018,89,4
1,CAMILLE,2018,90,7
1,CAMILLE,2018,91,7
1,CAMILLE,2018,92,33
1,CAMILLE,2018,93,8
1,CAMILLE,2018,94,15
1,CAMILLE,2018,95,14
1,CAMILLE,2018,974,3
1,CAMILLE,2019,01,10
1,CAMILLE,2019,02,6
1,CAMILLE,2019,03,4
1,CAMILLE,2019,05,4
1,CAMILLE,2019,06,11
1,CAMILLE,2019,10,4
1,CAMILLE,2019,12,3
1,CAMILLE,2019,13,29
1,CAMILLE,2019,14,14
1,CAMILLE,2019,15,3
1,CAMILLE,2019,16,14
1,CAMILLE,2019,17,10
1,CAMILLE,2019,18,7
1,CAMILLE,2019,19,4
1,CAMILLE,2019,20,4
1,CAMILLE,2019,21,11
1,CAMILLE,2019,22,9
1,CAMILLE,2019,25,5
1,CAMILLE,2019,26,8
1,CAMILLE,2019,27,3
1,CAMILLE,2019,28,4
1,CAMILLE,2019,29,16
1,CAMILLE,2019,30,5
1,CAMILLE,2019,31,22
1,CAMILLE,2019,32,4
1,CAMILLE,2019,33,33
1,CAMILLE,2019,34,12
1,CAMILLE,2019,35,35
1,CAMILLE,2019,36,4
1,CAMILLE,2019,37,19
1,CAMILLE,2019,38,17
1,CAMILLE,2019,39,4
1,CAMILLE,2019,41,3
1,CAMILLE,2019,42,17
1,CAMILLE,2019,43,3
1,CAMILLE,2019,44,42
1,CAMILLE,2019,45,13
1,CAMILLE,2019,47,4
1,CAMILLE,2019,49,25
1,CAMILLE,2019,50,4
1,CAMILLE,2019,51,17
1,CAMILLE,2019,53,3
1,CAMILLE,2019,54,15
1,CAMILLE,2019,56,14
1,CAMILLE,2019,57,9
1,CAMILLE,2019,59,43
1,CAMILLE,2019,60,11
1,CAMILLE,2019,61,4
1,CAMILLE,2019,62,13
1,CAMILLE,2019,63,21
1,CAMILLE,2019,64,16
1,CAMILLE,2019,66,9
1,CAMILLE,2019,67,10
1,CAMILLE,2019,68,13
1,CAMILLE,2019,69,39
1,CAMILLE,2019,70,4
1,CAMILLE,2019,71,11
1,CAMILLE,2019,72,5
1,CAMILLE,2019,73,6
1,CAMILLE,2019,74,21
1,CAMILLE,2019,75,96
1,CAMILLE,2019,76,31
1,CAMILLE,2019,77,5
1,CAMILLE,2019,78,16
1,CAMILLE,2019,79,4
1,CAMILLE,2019,80,8
1,CAMILLE,2019,81,5
1,CAMILLE,2019,82,3
1,CAMILLE,2019,83,10
1,CAMILLE,2019,84,9
1,CAMILLE,2019,85,12
1,CAMILLE,2019,86,11
1,CAMILLE,2019,87,8
1,CAMILLE,2019,88,3
1,CAMILLE,2019,89,3
1,CAMILLE,2019,91,14
1,CAMILLE,2019,92,33
1,CAMILLE,2019,93,13
1,CAMILLE,2019,94,12
1,CAMILLE,2019,95,10
1,CAMILLE,2019,971,5
1,CAMILLE,2019,972,3
1,CAMILLE,2019,974,7
1,CAMILLE,2020,01,8
1,CAMILLE,2020,02,5
1,CAMILLE,2020,03,4
1,CAMILLE,2020,05,5
1,CAMILLE,2020,06,15
1,CAMILLE,2020,07,3
1,CAMILLE,2020,08,4
1,CAMILLE,2020,10,5
1,CAMILLE,2020,11,4
1,CAMILLE,2020,12,5
1,CAMILLE,2020,13,31
1,CAMILLE,2020,14,15
1,CAMILLE,2020,16,5
1,CAMILLE,2020,17,17
1,CAMILLE,2020,18,5
1,CAMILLE,2020,20,6
1,CAMILLE,2020,21,13
1,CAMILLE,2020,22,4
1,CAMILLE,2020,23,3
1,CAMILLE,2020,24,8
1,CAMILLE,2020,25,8
1,CAMILLE,2020,26,10
1,CAMILLE,2020,27,3
1,CAMILLE,2020,28,6
1,CAMILLE,2020,29,14
1,CAMILLE,2020,30,10
1,CAMILLE,2020,31,21
1,CAMILLE,2020,33,37
1,CAMILLE,2020,34,12
1,CAMILLE,2020,35,27
1,CAMILLE,2020,37,12
1,CAMILLE,2020,38,17
1,CAMILLE,2020,40,3
1,CAMILLE,2020,41,6
1,CAMILLE,2020,42,10
1,CAMILLE,2020,44,32
1,CAMILLE,2020,45,5
1,CAMILLE,2020,49,25
1,CAMILLE,2020,50,9
1,CAMILLE,2020,51,20
1,CAMILLE,2020,52,5
1,CAMILLE,2020,53,3
1,CAMILLE,2020,54,16
1,CAMILLE,2020,55,3
1,CAMILLE,2020,56,9
1,CAMILLE,2020,57,15
1,CAMILLE,2020,59,41
1,CAMILLE,2020,60,5
1,CAMILLE,2020,61,6
1,CAMILLE,2020,62,24
1,CAMILLE,2020,63,13
1,CAMILLE,2020,64,10
1,CAMILLE,2020,65,3
1,CAMILLE,2020,66,3
1,CAMILLE,2020,67,20
1,CAMILLE,2020,68,10
1,CAMILLE,2020,69,41
1,CAMILLE,2020,71,7
1,CAMILLE,2020,72,4
1,CAMILLE,2020,73,11
1,CAMILLE,2020,74,21
1,CAMILLE,2020,75,71
1,CAMILLE,2020,76,20
1,CAMILLE,2020,77,16
1,CAMILLE,2020,78,27
1,CAMILLE,2020,79,9
1,CAMILLE,2020,80,13
1,CAMILLE,2020,81,4
1,CAMILLE,2020,82,3
1,CAMILLE,2020,83,16
1,CAMILLE,2020,84,9
1,CAMILLE,2020,85,10
1,CAMILLE,2020,86,12
1,CAMILLE,2020,87,9
1,CAMILLE,2020,88,4
1,CAMILLE,2020,89,3
1,CAMILLE,2020,90,4
1,CAMILLE,2020,91,5
1,CAMILLE,2020,92,36
1,CAMILLE,2020,93,6
1,CAMILLE,2020,94,11
1,CAMILLE,2020,95,10
1,CAMILLE,2020,974,6
1,CAMILLE,2021,01,8
1,CAMILLE,2021,02,5
1,CAMILLE,2021,03,3
1,CAMILLE,2021,06,11
1,CAMILLE,2021,09,3
1,CAMILLE,2021,13,28
1,CAMILLE,2021,14,25
1,CAMILLE,2021,16,3
1,CAMILLE,2021,17,16
1,CAMILLE,2021,18,6
1,CAMILLE,2021,19,3
1,CAMILLE,2021,21,11
1,CAMILLE,2021,22,6
1,CAMILLE,2021,24,3
1,CAMILLE,2021,25,12
1,CAMILLE,2021,26,7
1,CAMILLE,2021,28,5
1,CAMILLE,2021,29,18
1,CAMILLE,2021,30,5
1,CAMILLE,2021,31,24
1,CAMILLE,2021,32,5
1,CAMILLE,2021,33,32
1,CAMILLE,2021,34,16
1,CAMILLE,2021,35,34
1,CAMILLE,2021,37,23
1,CAMILLE,2021,38,13
1,CAMILLE,2021,40,5
1,CAMILLE,2021,41,7
1,CAMILLE,2021,42,10
1,CAMILLE,2021,43,4
1,CAMILLE,2021,44,39
1,CAMILLE,2021,45,12
1,CAMILLE,2021,47,4
1,CAMILLE,2021,49,22
1,CAMILLE,2021,50,7
1,CAMILLE,2021,51,17
1,CAMILLE,2021,54,13
1,CAMILLE,2021,55,3
1,CAMILLE,2021,56,14
1,CAMILLE,2021,57,13
1,CAMILLE,2021,59,55
1,CAMILLE,2021,60,5
1,CAMILLE,2021,61,4
1,CAMILLE,2021,62,23
1,CAMILLE,2021,63,11
1,CAMILLE,2021,64,10
1,CAMILLE,2021,65,5
1,CAMILLE,2021,66,6
1,CAMILLE,2021,67,19
1,CAMILLE,2021,68,8
1,CAMILLE,2021,69,45
1,CAMILLE,2021,70,3
1,CAMILLE,2021,71,10
1,CAMILLE,2021,72,16
1,CAMILLE,2021,73,7
1,CAMILLE,2021,74,23
1,CAMILLE,2021,75,88
1,CAMILLE,2021,76,27
1,CAMILLE,2021,77,16
1,CAMILLE,2021,78,20
1,CAMILLE,2021,79,9
1,CAMILLE,2021,80,15
1,CAMILLE,2021,81,4
1,CAMILLE,2021,82,4
1,CAMILLE,2021,83,11
1,CAMILLE,2021,84,12
1,CAMILLE,2021,85,6
1,CAMILLE,2021,86,5
1,CAMILLE,2021,87,6
1,CAMILLE,2021,88,4
1,CAMILLE,2021,89,7
1,CAMILLE,2021,90,4
1,CAMILLE,2021,91,10
1,CAMILLE,2021,92,28
1,CAMILLE,2021,93,5
1,CAMILLE,2021,94,10
1,CAMILLE,2021,95,15
1,CAMILLE,2021,974,11
1,CAMILLE,2022,01,6
1,CAMILLE,2022,02,13
1,CAMILLE,2022,03,4
1,CAMILLE,2022,06,12
1,CAMILLE,2022,10,9
1,CAMILLE,2022,11,4
1,CAMILLE,2022,12,8
1,CAMILLE,2022,13,38
1,CAMILLE,2022,14,26
1,CAMILLE,2022,16,7
1,CAMILLE,2022,17,6
1,CAMILLE,2022,18,9
1,CAMILLE,2022,19,6
1,CAMILLE,2022,20,9
1,CAMILLE,2022,21,12
1,CAMILLE,2022,22,10
1,CAMILLE,2022,24,5
1,CAMILLE,2022,25,10
1,CAMILLE,2022,26,8
1,CAMILLE,2022,27,4
1,CAMILLE,2022,29,21
1,CAMILLE,2022,31,27
1,CAMILLE,2022,33,41
1,CAMILLE,2022,34,14
1,CAMILLE,2022,35,35
1,CAMILLE,2022,36,5
1,CAMILLE,2022,37,24
1,CAMILLE,2022,38,23
1,CAMILLE,2022,39,4
1,CAMILLE,2022,40,5
1,CAMILLE,2022,42,12
1,CAMILLE,2022,43,3
1,CAMILLE,2022,44,38
1,CAMILLE,2022,45,10
1,CAMILLE,2022,47,7
1,CAMILLE,2022,49,19
1,CAMILLE,2022,50,12
1,CAMILLE,2022,51,13
1,CAMILLE,2022,52,3
1,CAMILLE,2022,53,6
1,CAMILLE,2022,54,12
1,CAMILLE,2022,56,11
1,CAMILLE,2022,57,7
1,CAMILLE,2022,59,48
1,CAMILLE,2022,60,7
1,CAMILLE,2022,61,6
1,CAMILLE,2022,62,21
1,CAMILLE,2022,63,16
1,CAMILLE,2022,64,9
1,CAMILLE,2022,66,4
1,CAMILLE,2022,67,14
1,CAMILLE,2022,68,5
1,CAMILLE,2022,69,62
1,CAMILLE,2022,71,11
1,CAMILLE,2022,72,11
1,CAMILLE,2022,73,6
1,CAMILLE,2022,74,19
1,CAMILLE,2022,75,53
1,CAMILLE,2022,76,27
1,CAMILLE,2022,77,10
1,CAMILLE,2022,78,19
1,CAMILLE,2022,79,5
1,CAMILLE,2022,80,8
1,CAMILLE,2022,81,8
1,CAMILLE,2022,83,19
1,CAMILLE,2022,84,13
1,CAMILLE,2022,85,11
1,CAMILLE,2022,86,10
1,CAMILLE,2022,87,6
1,CAMILLE,2022,88,10
1,CAMILLE,2022,89,3
1,CAMILLE,2022,90,3
1,CAMILLE,2022,91,11
1,CAMILLE,2022,92,24
1,CAMILLE,2022,93,4
1,CAMILLE,2022,94,13
1,CAMILLE,2022,95,12
1,CAMILLE,2022,974,7
1,CAMILLE,2023,01,6
1,CAMILLE,2023,02,4
1,CAMILLE,2023,03,4
1,CAMILLE,2023,06,8
1,CAMILLE,2023,07,4
1,CAMILLE,2023,08,4
1,CAMILLE,2023,09,4
1,CAMILLE,2023,10,4
1,CAMILLE,2023,12,3
1,CAMILLE,2023,13,30
1,CAMILLE,2023,14,22
1,CAMILLE,2023,15,3
1,CAMILLE,2023,16,8
1,CAMILLE,2023,17,17
1,CAMILLE,2023,18,4
1,CAMILLE,2023,19,4
1,CAMILLE,2023,21,16
1,CAMILLE,2023,22,6
1,CAMILLE,2023,24,4
1,CAMILLE,2023,25,6
1,CAMILLE,2023,26,8
1,CAMILLE,2023,28,6
1,CAMILLE,2023,29,12
1,CAMILLE,2023,30,13
1,CAMILLE,2023,31,21
1,CAMILLE,2023,33,39
1,CAMILLE,2023,34,19
1,CAMILLE,2023,35,30
1,CAMILLE,2023,37,10
1,CAMILLE,2023,38,18
1,CAMILLE,2023,39,4
1,CAMILLE,2023,40,5
1,CAMILLE,2023,41,3
1,CAMILLE,2023,42,11
1,CAMILLE,2023,44,40
1,CAMILLE,2023,45,5
1,CAMILLE,2023,47,5
1,CAMILLE,2023,49,19
1,CAMILLE,2023,50,10
1,CAMILLE,2023,51,12
1,CAMILLE,2023,53,5
1,CAMILLE,2023,54,11
1,CAMILLE,2023,56,15
1,CAMILLE,2023,57,11
1,CAMILLE,2023,59,42
1,CAMILLE,2023,60,8
1,CAMILLE,2023,62,11
1,CAMILLE,2023,63,12
1,CAMILLE,2023,64,16
1,CAMILLE,2023,66,10
1,CAMILLE,2023,67,11
1,CAMILLE,2023,68,6
1,CAMILLE,2023,69,37
1,CAMILLE,2023,70,4
1,CAMILLE,2023,71,7
1,CAMILLE,2023,72,11
1,CAMILLE,2023,73,8
1,CAMILLE,2023,74,17
1,CAMILLE,2023,75,63
1,CAMILLE,2023,76,26
1,CAMILLE,2023,77,8
1,CAMILLE,2023,78,16
1,CAMILLE,2023,79,3
1,CAMILLE,2023,80,6
1,CAMILLE,2023,81,4
1,CAMILLE,2023,83,18
1,CAMILLE,2023,84,12
1,CAMILLE,2023,85,16
1,CAMILLE,2023,86,8
1,CAMILLE,2023,87,6
1,CAMILLE,2023,88,3
1,CAMILLE,2023,91,5
1,CAMILLE,2023,92,25
1,CAMILLE,2023,93,5
1,CAMILLE,2023,94,11
1,CAMILLE,2023,95,10
1,CAMILLE,2023,974,6
1,CAMILLE,XXXX,XX,4056
1,CLEMENT,2010,01,5
1,CLEMENT,2010,02,5
1,CLEMENT,2010,03,6
1,CLEMENT,2010,04,3
1,CLEMENT,2010,05,5
1,CLEMENT,2010,06,23
1,CLEMENT,2010,07,6
1,CLEMENT,2010,09,4
1,CLEMENT,2010,10,10
1,CLEMENT,2010,11,9
1,CLEMENT,2010,12,3
1,CLEMENT,2010,13,45
1,CLEMENT,2010,14,21
1,CLEMENT,2010,15,3
1,CLEMENT,2010,17,9
1,CLEMENT,2010,19,14
1,CLEMENT,2010,22,5
1,CLEMENT,2010,24,5
1,CLEMENT,2010,25,12
1,CLEMENT,2010,26,5
1,CLEMENT,2010,30,8
1,CLEMENT,2010,31,52
1,CLEMENT,2010,33,40
1,CLEMENT,2010,34,11
1,CLEMENT,2010,35,7
1,CLEMENT,2010,36,4
1,CLEMENT,2010,37,26
1,CLEMENT,2010,38,10
1,CLEMENT,2010,39,4
1,CLEMENT,2010,40,7
1,CLEMENT,2010,41,7
1,CLEMENT,2010,42,13
1,CLEMENT,2010,43,3
1,CLEMENT,2010,44,27
1,CLEMENT,2010,45,21
1,CLEMENT,2010,46,4
1,CLEMENT,2010,49,13
1,CLEMENT,2010,50,17
1,CLEMENT,2010,51,17
1,CLEMENT,2010,52,6
1,CLEMENT,2010,53,8
1,CLEMENT,2010,54,11
1,CLEMENT,2010,55,6
1,CLEMENT,2010,56,12
1,CLEMENT,2010,57,26
1,CLEMENT,2010,59,58
1,CLEMENT,2010,60,16
1,CLEMENT,2010,61,17
1,CLEMENT,2010,62,36
1,CLEMENT,2010,63,9
1,CLEMENT,2010,64,25
1,CLEMENT,2010,66,13
1,CLEMENT,2010,67,19
1,CLEMENT,2010,68,18
1,CLEMENT,2010,69,34
1,CLEMENT,2010,71,16
1,CLEMENT,2010,72,18
1,CLEMENT,2010,74,14
1,CLEMENT,2010,75,84
1,CLEMENT,2010,76,48
1,CLEMENT,2010,77,31
1,CLEMENT,2010,78,18
1,CLEMENT,2010,79,12
1,CLEMENT,2010,80,5
1,CLEMENT,2010,83,16
1,CLEMENT,2010,84,8
1,CLEMENT,2010,85,3
1,CLEMENT,2010,86,12
1,CLEMENT,2010,88,10
1,CLEMENT,2010,89,9
1,CLEMENT,2010,91,7
1,CLEMENT,2010,92,15
1,CLEMENT,2010,93,4
1,CLEMENT,2010,94,22
1,CLEMENT,2010,95,23
1,CLEMENT,2010,971,3
1,CLEMENT,2010,974,14
1,CLEMENT,2011,01,3
1,CLEMENT,2011,02,12
1,CLEMENT,2011,03,9
1,CLEMENT,2011,06,29
1,CLEMENT,2011,07,12
1,CLEMENT,2011,09,7
1,CLEMENT,2011,10,15
1,CLEMENT,2011,12,10
1,CLEMENT,2011,13,79
1,CLEMENT,2011,14,10
1,CLEMENT,2011,16,4
1,CLEMENT,2011,17,6
1,CLEMENT,2011,18,6
1,CLEMENT,2011,19,4
1,CLEMENT,2011,21,5
1,CLEMENT,2011,22,14
1,CLEMENT,2011,24,4
1,CLEMENT,2011,25,15
1,CLEMENT,2011,26,8
1,CLEMENT,2011,27,6
1,CLEMENT,2011,28,10
1,CLEMENT,2011,30,15
1,CLEMENT,2011,31,94
1,CLEMENT,2011,33,60
1,CLEMENT,2011,34,6
1,CLEMENT,2011,35,8
1,CLEMENT,2011,37,17
1,CLEMENT,2011,38,4
1,CLEMENT,2011,39,8
1,CLEMENT,2011,40,5
1,CLEMENT,2011,41,9
1,CLEMENT,2011,42,30
1,CLEMENT,2011,43,7
1,CLEMENT,2011,44,48
1,CLEMENT,2011,45,13
1,CLEMENT,2011,49,16
1,CLEMENT,2011,50,17
1,CLEMENT,2011,51,6
1,CLEMENT,2011,52,6
1,CLEMENT,2011,53,4
1,CLEMENT,2011,54,11
1,CLEMENT,2011,55,11
1,CLEMENT,2011,56,9
1,CLEMENT,2011,57,13
1,CLEMENT,2011,59,80
1,CLEMENT,2011,60,29
